"OrderID","OrderDate","ShipDate","CustomerName","Region","Segment","Category","SubCategory","TotalSales","TotalProfit","TotalQuantity","ProfitMargin","AvgDiscount"
"US-2016-100405","4/26/2008","4/26/2010","Tom Stivers","West","Corporate","Office Supplies","Art","8.26","3.7996","2","0.46","0"
"US-2016-100419","4/27/2020","4/27/2024","Craig Carreira","East","Consumer","Office Supplies","Binders","4.788","-7.9002","3","-1.65","0.8"
"US-2016-100461","4/23/1977","4/23/1981","Jack O'Briant","East","Corporate","Furniture","Bookcases","1565.88","407.1288","6","0.26","0"
"US-2016-100461","4/23/1977","4/23/1981","Jack O'Briant","East","Corporate","Office Supplies","Binders","106.05","49.8435","7","0.47","0"
"US-2016-100566","4/26/2016","4/26/2022","Julie Kriz","Central","Home Office","Furniture","Furnishings","83.952","-90.2484","3","-1.075","0.6"
"US-2016-100720","4/25/1967","4/25/1972","Chloris Kastensmidt","East","Consumer","Office Supplies","Supplies","5.84","0.73","2","0.125","0.2"
"US-2016-100720","4/25/1967","4/25/1972","Chloris Kastensmidt","East","Consumer","Technology","Phones","638.358","-144.1508","7","-0.226","0.4"
"US-2016-100839","4/26/1956","4/26/1960","Noah Childs","West","Corporate","Furniture","Furnishings","24.96","4.368","3","0.175","0.2"
"US-2016-100839","4/26/1956","4/26/1960","Noah Childs","West","Corporate","Furniture","Tables","727.45","-465.568","5","-0.64","0.5"
"US-2016-101196","4/25/2002","4/25/2007","Filia McAdams","East","Corporate","Office Supplies","Storage","82.368","-19.5624","2","-0.238","0.2"
"US-2016-101497","4/26/1942","4/26/1944","Pamela Stobb","West","Consumer","Office Supplies","Paper","18.97","9.1056","1","0.48","0"
"US-2016-101616","4/26/2016","4/26/2019","Craig Yedwab","West","Corporate","Office Supplies","Binders","87.28","41.0216","8","0.47","0"
"US-2016-102141","4/26/2008","4/26/2013","Ken Dana","West","Corporate","Office Supplies","Binders","146.688","45.84","8","0.313","0.2"
"US-2016-102232","4/25/1987","4/25/1993","Maureen Fritzler","East","Corporate","Office Supplies","Art","197.05","59.115","7","0.3","0"
"US-2016-102239","4/24/1995","4/24/1996","Lindsay Williams","West","Corporate","Furniture","Tables","1685.88","320.3172","6","0.19","0"
"US-2016-102239","4/24/1995","4/24/1996","Lindsay Williams","West","Corporate","Office Supplies","Binders","5.728","2.0048","2","0.35","0.2"
"US-2016-103646","4/24/1981","4/24/1986","Sibella Parks","East","Corporate","Office Supplies","Appliances","48.792","-126.8592","3","-2.6","0.8"
"US-2016-103646","4/24/1981","4/24/1986","Sibella Parks","East","Corporate","Office Supplies","Binders","44.848","-67.272","8","-1.5","0.8"
"US-2016-103646","4/24/1981","4/24/1986","Sibella Parks","East","Corporate","Office Supplies","Storage","102.336","-12.792","4","-0.125","0.2"
"US-2016-103674","4/27/2010","4/27/2014","Anne Pryor","East","Home Office","Office Supplies","Art","18.69","5.2332","7","0.28","0"
"US-2016-103674","4/27/2010","4/27/2014","Anne Pryor","East","Home Office","Office Supplies","Binders","450.84799999999996","157.7968","18","0.35","0.2"
"US-2016-103674","4/27/2010","4/27/2014","Anne Pryor","East","Home Office","Office Supplies","Fasteners","13.86","0","7","0","0"
"US-2016-103674","4/27/2010","4/27/2014","Anne Pryor","East","Home Office","Office Supplies","Paper","13.36","6.4128","2","0.48","0"
"US-2016-103674","4/27/2010","4/27/2014","Anne Pryor","East","Home Office","Technology","Phones","521.544","58.394000000000005","7","0.112","0.2"
"US-2016-104794","4/27/2020","4/27/2023","Keith Dawkins","East","Corporate","Office Supplies","Fasteners","3.68","1.8032","2","0.49","0"
"US-2016-104815","4/26/2016","4/26/2020","Rob Beeghly","Central","Consumer","Furniture","Bookcases","198.744","0","4","0","0.3"
"US-2016-105452","4/25/1979","4/25/1983","Barry Franz","West","Home Office","Furniture","Furnishings","327.42","-388.28","10","-1.186","0.6"
"US-2016-105578","4/25/2020","4/25/2025","Maribeth Yedwab","West","Corporate","Furniture","Chairs","801.568","50.098","2","0.063","0.2"
"US-2016-105578","4/25/2020","4/25/2025","Maribeth Yedwab","West","Corporate","Office Supplies","Binders","39.948","-28.9424","7","-0.725","0.6999999999999998"
"US-2016-105578","4/25/2020","4/25/2025","Maribeth Yedwab","West","Corporate","Office Supplies","Paper","32.792","11.8871","1","0.362","0.2"
"US-2016-106313","4/26/2004","4/26/2008","Deirdre Greer","East","Corporate","Office Supplies","Paper","19.44","9.3312","3","0.48","0"
"US-2016-106600","4/24/1968","4/24/1971","Raymond Messe","Central","Consumer","Furniture","Bookcases","354.9","88.725","5","0.25","0"
"US-2016-106677","4/26/1979","4/26/1984","Alejandro Savely","West","Corporate","Technology","Phones","23.988","-15.992","2","-0.667","0.4"
"US-2016-107440","4/24/1976","4/24/1980","Bill Shonely","East","Corporate","Furniture","Furnishings","9.96","3.2868","2","0.33","0"
"US-2016-107440","4/24/1976","4/24/1980","Bill Shonely","East","Corporate","Office Supplies","Binders","25.3","11.891","5","0.47","0"
"US-2016-107440","4/24/1976","4/24/1980","Bill Shonely","East","Corporate","Technology","Machines","9099.93","2365.9818","7","0.26","0"
"US-2016-108098","4/26/1957","4/26/1961","Christine Phan","East","Corporate","Technology","Accessories","177","30.09","3","0.17","0"
"US-2016-108455","4/27/2006","4/27/2012","Mike Kennedy","South","Consumer","Office Supplies","Paper","66.38","32.266999999999996","11","0.486","0"
"US-2016-108455","4/27/2006","4/27/2012","Mike Kennedy","South","Consumer","Office Supplies","Storage","33.87","8.8062","3","0.26","0"
"US-2016-108497","4/25/1935","4/25/1935","Marc Harrigan","West","Home Office","Furniture","Bookcases","599.165","35.245","5","0.059","0.15"
"US-2016-108504","4/24/2005","4/24/2005","Paul Prost","South","Home Office","Furniture","Bookcases","239.98","52.7956","2","0.22","0"
"US-2016-108504","4/24/2005","4/24/2005","Paul Prost","South","Home Office","Furniture","Furnishings","18.84","7.1592","3","0.38","0"
"US-2016-108504","4/24/2005","4/24/2005","Paul Prost","South","Home Office","Office Supplies","Envelopes","167.96","78.9412","2","0.47","0"
"US-2016-108504","4/24/2005","4/24/2005","Paul Prost","South","Home Office","Office Supplies","Fasteners","9.45","0.189","5","0.02","0"
"US-2016-108504","4/24/2005","4/24/2005","Paul Prost","South","Home Office","Office Supplies","Paper","814.18","392.1008","19","0.482","0"
"US-2016-108504","4/24/2005","4/24/2005","Paul Prost","South","Home Office","Office Supplies","Storage","235.42000000000002","3.1639999999999997","4","0.013","0"
"US-2016-108504","4/24/2005","4/24/2005","Paul Prost","South","Home Office","Technology","Phones","589.68","154.3653","6","0.262","0"
"US-2016-108637","4/24/1942","4/24/1947","Adam Bellavance","East","Home Office","Furniture","Furnishings","127.88","40.9216","2","0.32","0"
"US-2016-108637","4/24/1942","4/24/1947","Adam Bellavance","East","Home Office","Office Supplies","Appliances","160.32","44.8896","2","0.28","0"
"US-2016-108637","4/24/1942","4/24/1947","Adam Bellavance","East","Home Office","Office Supplies","Binders","46","20.7","4","0.45","0"
"US-2016-108777","4/27/2016","4/27/2016","Jim Mitchum","East","Corporate","Office Supplies","Binders","18.693","-14.3313","3","-0.767","0.7"
"US-2016-108777","4/27/2016","4/27/2016","Jim Mitchum","East","Corporate","Technology","Accessories","383.952","76.7904","6","0.2","0.2"
"US-2016-109260","4/26/1939","4/26/1944","Tanja Norvell","West","Home Office","Technology","Accessories","431.976","-75.5958","3","-0.175","0.2"
"US-2016-110156","4/26/1993","4/26/1998","Eric Hoffmann","West","Consumer","Furniture","Furnishings","2.328","-0.7566","2","-0.325","0.6"
"US-2016-110156","4/26/1993","4/26/1998","Eric Hoffmann","West","Consumer","Office Supplies","Binders","11.972","-19.2744","7","-1.61","0.8"
"US-2016-110156","4/26/1993","4/26/1998","Eric Hoffmann","West","Consumer","Office Supplies","Envelopes","40.968","13.8267","3","0.337","0.2"
"US-2016-110156","4/26/1993","4/26/1998","Eric Hoffmann","West","Consumer","Office Supplies","Fasteners","58.368","21.888","12","0.375","0.2"
"US-2016-110156","4/26/1993","4/26/1998","Eric Hoffmann","West","Consumer","Office Supplies","Paper","10.368","3.6288","2","0.35","0.2"
"US-2016-110156","4/26/1993","4/26/1998","Eric Hoffmann","West","Consumer","Office Supplies","Storage","100.704","-16.3644","6","-0.163","0.2"
"US-2016-110156","4/26/1993","4/26/1998","Eric Hoffmann","West","Consumer","Technology","Phones","71.96","25.186","5","0.35","0.2"
"US-2016-110170","4/26/1940","4/26/1946","Harry Marie","East","Corporate","Furniture","Bookcases","956.6648","-225.0976","7","-0.235","0.32"
"US-2016-111290","4/25/1973","4/25/1977","Dennis Kane","East","Consumer","Office Supplies","Art","29.2","10.512","5","0.36","0"
"US-2016-111290","4/25/1973","4/25/1977","Dennis Kane","East","Consumer","Office Supplies","Paper","32.4","15.552","5","0.48","0"
"US-2016-111290","4/25/1973","4/25/1977","Dennis Kane","East","Consumer","Office Supplies","Storage","965.85","135.219","5","0.14","0"
"US-2016-111290","4/25/1973","4/25/1977","Dennis Kane","East","Consumer","Technology","Accessories","109.95","36.2835","1","0.33","0"
"US-2016-111528","4/27/1934","4/27/1934","Julie Prescott","South","Home Office","Office Supplies","Binders","6.384","2.1546","1","0.337","0.2"
"US-2016-111528","4/27/1934","4/27/1934","Julie Prescott","South","Home Office","Office Supplies","Storage","481.32","125.1432","4","0.26","0"
"US-2016-111563","4/26/1978","4/26/1982","Sally Matthias","East","Consumer","Furniture","Furnishings","77.488","-89.9808","7","-1.161","0.6"
"US-2016-112396","4/24/2009","4/24/2013","Justin Ritter","East","Corporate","Technology","Accessories","121.83","50.73779999999999","5","0.416","0"
"US-2016-112970","4/26/1988","4/26/1989","Tim Brockman","East","Consumer","Office Supplies","Art","9.84","2.8536","3","0.29","0"
"US-2016-112977","4/24/1939","4/24/1945","Caroline Jumper","West","Consumer","Furniture","Bookcases","176.784","-22.098","1","-0.125","0.2"
"US-2016-113509","4/24/1944","4/24/1948","Paul Lucas","Central","Home Office","Technology","Accessories","83.976","-13.6461","3","-0.163","0.2"
"US-2016-113649","4/25/1991","4/25/1994","Helen Andreada","West","Consumer","Office Supplies","Appliances","569.536","64.0728","4","0.113","0.2"
"US-2016-113649","4/25/1991","4/25/1994","Helen Andreada","West","Consumer","Office Supplies","Paper","30.816","9.63","9","0.313","0.2"
"US-2016-113649","4/25/1991","4/25/1994","Helen Andreada","West","Consumer","Technology","Phones","44.784","4.4784","2","0.1","0.2"
"US-2016-113677","4/26/1987","4/26/1993","Corinna Mitchell","West","Home Office","Office Supplies","Labels","14.94","6.8724","3","0.46","0"
"US-2016-113677","4/26/1987","4/26/1993","Corinna Mitchell","West","Home Office","Technology","Phones","2279.96","592.7896","4","0.26","0"
"US-2016-113985","4/27/2006","4/27/2011","Keith Dawkins","East","Corporate","Furniture","Furnishings","14.52","5.6628","3","0.39","0"
"US-2016-113985","4/27/2006","4/27/2011","Keith Dawkins","East","Corporate","Office Supplies","Appliances","59.7","26.865","3","0.45","0"
"US-2016-113985","4/27/2006","4/27/2011","Keith Dawkins","East","Corporate","Office Supplies","Binders","128.888","43.1238","5","0.335","0.2"
"US-2016-114013","4/24/1942","4/24/1944","Stewart Carmichael","South","Corporate","Furniture","Chairs","386.68","-5.524","2","-0.014","0.3"
"US-2016-114013","4/24/1942","4/24/1944","Stewart Carmichael","South","Corporate","Office Supplies","Binders","75.057","-56.9576","6","-0.759","0.7"
"US-2016-114013","4/24/1942","4/24/1944","Stewart Carmichael","South","Corporate","Office Supplies","Paper","41.24","13.9185","5","0.337","0.2"
"US-2016-114013","4/24/1942","4/24/1944","Stewart Carmichael","South","Corporate","Office Supplies","Storage","678.64","-166.50799999999998","7","-0.245","0.2"
"US-2016-114013","4/24/1942","4/24/1944","Stewart Carmichael","South","Corporate","Technology","Accessories","379.96","47.495","5","0.125","0.2"
"US-2016-114013","4/24/1942","4/24/1944","Stewart Carmichael","South","Corporate","Technology","Machines","449.1","-643.71","3","-1.433","0.7"
"US-2016-114013","4/24/1942","4/24/1944","Stewart Carmichael","South","Corporate","Technology","Phones","539.91","-116.9805","3","-0.217","0.4"
"US-2016-114174","4/26/2021","4/26/2027","Anne Pryor","East","Home Office","Furniture","Bookcases","173.94","13.9152","3","0.08","0"
"US-2016-114174","4/26/2021","4/26/2027","Anne Pryor","East","Home Office","Office Supplies","Labels","14.76","6.9372","4","0.47","0"
"US-2016-114230","4/27/2001","4/27/2005","Chris McAfee","Central","Consumer","Office Supplies","Storage","39.808","3.9808","4","0.1","0.2"
"US-2016-114293","4/26/1995","4/27/2000","Justin Hirsh","West","Consumer","Furniture","Chairs","195.136","-12.196","4","-0.063","0.2"
"US-2016-114622","4/24/1970","4/24/1972","Justin Ritter","East","Corporate","Office Supplies","Binders","8.904","-6.5296","2","-0.733","0.7"
"US-2016-114776","4/27/2010","4/27/2011","Greg Guthrie","South","Corporate","Office Supplies","Paper","19.44","9.3312","3","0.48","0"
"US-2016-114888","4/26/1932","4/26/1937","Chuck Clark","Central","Home Office","Office Supplies","Binders","11.952","4.1832","3","0.35","0.2"
"US-2016-114888","4/26/1932","4/26/1937","Chuck Clark","Central","Home Office","Office Supplies","Supplies","6.24","1.872","3","0.3","0"
"US-2016-115441","4/25/1976","4/25/1979","Sally Hughsby","West","Corporate","Furniture","Chairs","403.56","96.8544","4","0.24","0"
"US-2016-115441","4/25/1976","4/25/1979","Sally Hughsby","West","Corporate","Furniture","Furnishings","95.2","27.608","5","0.29","0"
"US-2016-115441","4/25/1976","4/25/1979","Sally Hughsby","West","Corporate","Office Supplies","Paper","20.62","9.6914","2","0.47","0"
"US-2016-115441","4/25/1976","4/25/1979","Sally Hughsby","West","Corporate","Technology","Accessories","124.25","48.4575","7","0.39","0"
"US-2016-115441","4/25/1976","4/25/1979","Sally Hughsby","West","Corporate","Technology","Phones","297.55","83.314","5","0.28","0"
"US-2016-115455","4/26/2021","4/26/2027","Sanjit Engle","East","Consumer","Furniture","Furnishings","14.136","-7.7748","2","-0.55","0.6"
"US-2016-115455","4/26/2021","4/26/2027","Sanjit Engle","East","Consumer","Furniture","Tables","601.47","-300.735","3","-0.5","0.5"
"US-2016-115819","4/24/1979","4/24/1984","Jas O'Carroll","West","Consumer","Office Supplies","Art","78.66","22.756800000000002","8","0.289","0"
"US-2016-115819","4/24/1979","4/24/1984","Jas O'Carroll","West","Consumer","Office Supplies","Binders","15.176","5.2386","4","0.345","0.2"
"US-2016-115819","4/24/1979","4/24/1984","Jas O'Carroll","West","Consumer","Office Supplies","Paper","22.72","10.224","4","0.45","0"
"US-2016-115819","4/24/1979","4/24/1984","Jas O'Carroll","West","Consumer","Technology","Phones","39.96","12.987","5","0.325","0.2"
"US-2016-115952","4/26/1949","4/26/1949","Jonathan Howell","West","Consumer","Office Supplies","Binders","28.85","14.425","5","0.5","0"
"US-2016-116365","4/23/1972","4/23/1977","Christine Abelman","East","Corporate","Technology","Accessories","195.68","-11.474","5","-0.059","0.2"
"US-2016-116365","4/23/1972","4/23/1977","Christine Abelman","East","Corporate","Technology","Phones","180.96","13.572","5","0.075","0.2"
"US-2016-116400","4/26/1965","4/26/1967","Eric Barreto","West","Consumer","Furniture","Furnishings","39.92","11.1776","4","0.28","0"
"US-2016-116442","4/27/2019","4/27/2026","Benjamin Patterson","West","Consumer","Furniture","Furnishings","14.76","4.2804","2","0.29","0"
"US-2016-116729","4/27/2029","4/27/1932","Grace Kelly","West","Corporate","Office Supplies","Paper","45.36","21.7728","7","0.48","0"
"US-2016-116729","4/27/2029","4/27/1932","Grace Kelly","West","Corporate","Technology","Accessories","254.24","76.272","7","0.3","0"
"US-2016-116729","4/27/2029","4/27/1932","Grace Kelly","West","Corporate","Technology","Phones","2575.944","257.5944","7","0.1","0.2"
"US-2016-117037","4/25/2007","4/25/2010","Luke Weiss","West","Consumer","Furniture","Furnishings","22.608","-10.1736","3","-0.45","0.6"
"US-2016-117037","4/25/2007","4/25/2010","Luke Weiss","West","Consumer","Office Supplies","Binders","2.89","-4.7685","1","-1.65","0.8"
"US-2016-117037","4/25/2007","4/25/2010","Luke Weiss","West","Consumer","Office Supplies","Fasteners","7.896","2.4675","3","0.313","0.2"
"US-2016-117037","4/25/2007","4/25/2010","Luke Weiss","West","Consumer","Office Supplies","Paper","30.528","9.54","8","0.313","0.2"
"US-2016-117387","4/26/1970","4/26/1974","Pete Armstrong","Central","Home Office","Office Supplies","Binders","67.136","25.176","4","0.375","0.2"
"US-2016-117541","4/26/1988","4/26/1994","Justin MacKendrick","West","Consumer","Furniture","Furnishings","19.92","6.5736","4","0.33","0"
"US-2016-117541","4/26/1988","4/26/1994","Justin MacKendrick","West","Consumer","Office Supplies","Paper","16.45","7.567","5","0.46","0"
"US-2016-117793","4/26/2005","4/26/2011","Matt Abelman","Central","Home Office","Office Supplies","Labels","62.790000000000006","29.259300000000003","7","0.466","0"
"US-2016-117793","4/26/2005","4/26/2011","Matt Abelman","Central","Home Office","Office Supplies","Storage","14.97","4.1916","1","0.28","0"
"US-2016-117793","4/26/2005","4/26/2011","Matt Abelman","Central","Home Office","Technology","Accessories","1.98","0.891","2","0.45","0"
"US-2016-118780","4/26/2023","4/26/2027","Parhena Norris","East","Home Office","Office Supplies","Paper","6.69","3.0774","1","0.46","0"
"US-2016-118780","4/26/2023","4/26/2027","Parhena Norris","East","Home Office","Office Supplies","Storage","59.48","8.922","2","0.15","0"
"US-2016-119046","4/25/2023","4/25/2027","Edward Hooks","East","Corporate","Office Supplies","Binders","62.88","22.6536","15","0.36","0.2"
"US-2016-119046","4/25/2023","4/25/2027","Edward Hooks","East","Corporate","Office Supplies","Paper","30.18","13.8828","3","0.46","0"
"US-2016-119270","4/24/1941","4/24/1945","Scot Wooten","West","Consumer","Office Supplies","Paper","19.98","8.991","2","0.45","0"
"US-2016-119298","4/26/1999","4/27/2002","Emily Phan","Central","Consumer","Technology","Phones","59.98","17.994","2","0.3","0"
"US-2016-120460","4/24/1990","4/24/1995","Ben Ferrer","West","Home Office","Furniture","Furnishings","22.608","-10.1736","3","-0.45","0.6"
"US-2016-120929","4/24/1947","4/24/1950","Rose O'Brian","South","Consumer","Furniture","Tables","189.882","-94.941","3","-0.5","0.4"
"US-2016-121013","4/26/2018","4/26/2023","Michael Moore","West","Consumer","Furniture","Tables","1652.94","314.0586","3","0.19","0"
"US-2016-121013","4/26/2018","4/26/2023","Michael Moore","West","Consumer","Office Supplies","Labels","25.06","11.7782","2","0.47","0"
"US-2016-122182","4/24/1939","4/24/1943","Bryan Davis","Central","Consumer","Technology","Accessories","39.992","7.4985","1","0.188","0.2"
"US-2016-122245","4/26/1938","4/26/1943","Adrian Barton","West","Consumer","Furniture","Tables","393.165","-204.4458","3","-0.52","0.5"
"US-2016-123470","4/25/1997","4/26/2003","Max Engle","West","Consumer","Office Supplies","Appliances","122.328","12.2328","3","0.1","0.2"
"US-2016-123470","4/25/1997","4/26/2003","Max Engle","West","Consumer","Office Supplies","Binders","18.882","-13.8468","3","-0.733","0.7"
"US-2016-123610","4/25/2002","4/25/2006","Vivian Mathis","East","Consumer","Office Supplies","Appliances","8.67","2.3409","1","0.27","0"
"US-2016-123610","4/25/2002","4/25/2006","Vivian Mathis","East","Consumer","Technology","Accessories","120","46.8","6","0.39","0"
"US-2016-123750","4/24/1975","4/24/1981","Ross Baird","South","Home Office","Office Supplies","Binders","189.588","-145.3508","2","-0.767","0.7"
"US-2016-123750","4/24/1975","4/24/1981","Ross Baird","South","Home Office","Office Supplies","Storage","4.768","-0.7748","2","-0.163","0.2"
"US-2016-123750","4/24/1975","4/24/1981","Ross Baird","South","Home Office","Technology","Accessories","408.744","76.6395","7","0.187","0.2"
"US-2016-124163","4/26/1938","4/26/1943","Steve Chapman","South","Corporate","Furniture","Chairs","201.96","50.49","2","0.25","0"
"US-2016-124163","4/26/1938","4/26/1943","Steve Chapman","South","Corporate","Furniture","Furnishings","68.64","17.16","11","0.25","0"
"US-2016-124163","4/26/1938","4/26/1943","Steve Chapman","South","Corporate","Office Supplies","Art","3.04","1.0336","1","0.34","0"
"US-2016-124163","4/26/1938","4/26/1943","Steve Chapman","South","Corporate","Technology","Accessories","499.95","174.9825","5","0.35","0"
"US-2016-125402","4/26/1938","4/26/1944","Dan Lawera","East","Consumer","Furniture","Chairs","483.136","60.392","4","0.125","0.2"
"US-2016-125402","4/26/1938","4/26/1944","Dan Lawera","East","Consumer","Office Supplies","Art","5.76","1.6704","2","0.29","0"
"US-2016-125402","4/26/1938","4/26/1944","Dan Lawera","East","Consumer","Office Supplies","Labels","34.58","17.0908","3","0.494","0"
"US-2016-125402","4/26/1938","4/26/1944","Dan Lawera","East","Consumer","Office Supplies","Paper","10.9","5.123","5","0.47","0"
"US-2016-125402","4/26/1938","4/26/1944","Dan Lawera","East","Consumer","Technology","Copiers","479.976","161.9919","3","0.337","0.2"
"US-2016-125402","4/26/1938","4/26/1944","Dan Lawera","East","Consumer","Technology","Phones","44.736","4.4736","8","0.1","0.2"
"US-2016-125969","4/26/1980","4/26/1984","Lindsay Shagiari","West","Home Office","Furniture","Chairs","81.424","-9.1602","2","-0.112","0.2"
"US-2016-125969","4/26/1980","4/26/1984","Lindsay Shagiari","West","Home Office","Furniture","Furnishings","238.56","26.2416","3","0.11","0"
"US-2016-126431","4/25/1952","4/25/1952","Stephanie Ulpright","South","Home Office","Office Supplies","Labels","30.53","14.0438","1","0.46","0"
"US-2016-126431","4/25/1952","4/25/1952","Stephanie Ulpright","South","Home Office","Office Supplies","Paper","75.06","33.777","9","0.45","0"
"US-2016-126431","4/25/1952","4/25/1952","Stephanie Ulpright","South","Home Office","Technology","Accessories","30.84","6.168","3","0.2","0"
"US-2016-126452","4/26/2003","4/26/2010","Scot Coram","Central","Corporate","Furniture","Tables","2887.056","180.441","9","0.063","0.2"
"US-2016-126452","4/26/2003","4/26/2010","Scot Coram","Central","Corporate","Office Supplies","Binders","12.672","4.752","2","0.375","0.2"
"US-2016-126452","4/26/2003","4/26/2010","Scot Coram","Central","Corporate","Office Supplies","Paper","60.480000000000004","27.6048","11","0.456","0"
"US-2016-126452","4/26/2003","4/26/2010","Scot Coram","Central","Corporate","Technology","Accessories","254.97","91.7892","3","0.36","0"
"US-2016-126452","4/26/2003","4/26/2010","Scot Coram","Central","Corporate","Technology","Phones","123.94399999999999","-28.686999999999998","7","-0.231","0.2"
"US-2016-126844","4/26/1951","4/26/1957","Bart Watters","Central","Corporate","Furniture","Furnishings","51.712","-32.32","8","-0.625","0.6"
"US-2016-126893","4/27/2000","4/27/2005","Carol Triggs","Central","Consumer","Technology","Phones","494.982","-115.4958","3","-0.233","0.4"
"US-2016-127334","4/27/2019","4/27/2025","Mike Pelletier","West","Home Office","Furniture","Tables","564.195","-304.6653","3","-0.54","0.5"
"US-2016-127334","4/27/2019","4/27/2025","Mike Pelletier","West","Home Office","Office Supplies","Appliances","87.168","8.7168","2","0.1","0.2"
"US-2016-127425","4/26/2008","4/26/2013","Dan Reichenbach","Central","Corporate","Technology","Accessories","249.95","87.4825","5","0.35","0"
"US-2016-127425","4/26/2008","4/26/2013","Dan Reichenbach","Central","Corporate","Technology","Phones","33","8.25","6","0.25","0"
"US-2016-127971","4/26/1994","4/27/2001","David Wiener","Central","Corporate","Furniture","Chairs","318.43","-77.333","5","-0.243","0.3"
"US-2016-127971","4/26/1994","4/27/2001","David Wiener","Central","Corporate","Furniture","Furnishings","7.068","-2.8272","3","-0.4","0.6"
"US-2016-127971","4/26/1994","4/27/2001","David Wiener","Central","Corporate","Technology","Phones","122.92","46.095","7","0.375","0.2"
"US-2016-128195","4/25/1986","4/25/1987","Ralph Arnett","East","Consumer","Office Supplies","Binders","3.98","-6.567","5","-1.65","0.8"
"US-2016-128293","4/25/2023","4/25/2026","Karen Carlisle","West","Corporate","Office Supplies","Storage","64.784","-12.9568","1","-0.2","0.2"
"US-2016-128678","4/26/2028","4/26/1933","Rob Beeghly","Central","Consumer","Office Supplies","Binders","48.664","15.8158","7","0.325","0.2"
"US-2016-128678","4/26/2028","4/26/1933","Rob Beeghly","Central","Consumer","Office Supplies","Paper","21.4","10.058","5","0.47","0"
"US-2016-128902","4/24/1940","4/24/1944","Mick Brown","East","Consumer","Furniture","Tables","244.006","-31.3722","2","-0.129","0.3"
"US-2016-128909","4/26/1952","4/26/1954","Sibella Parks","East","Corporate","Furniture","Furnishings","332.832","-24.9624","4","-0.075","0.2"
"US-2016-128909","4/26/1952","4/26/1954","Sibella Parks","East","Corporate","Office Supplies","Paper","19.136","5.98","4","0.313","0.2"
"US-2016-129469","4/26/1936","4/26/1940","Kelly Lampkin","West","Corporate","Furniture","Furnishings","532.704","-26.6352","6","-0.05","0.2"
"US-2016-129469","4/26/1936","4/26/1940","Kelly Lampkin","West","Corporate","Office Supplies","Art","4.912","0.307","2","0.063","0.2"
"US-2016-131058","4/27/1931","4/27/1935","Eugene Moren","West","Home Office","Office Supplies","Labels","20.16","9.8784","7","0.49","0"
"US-2016-131114","4/27/2013","4/27/2017","Rob Williams","Central","Corporate","Office Supplies","Appliances","4.356","-11.7612","2","-2.7","0.8"
"US-2016-131114","4/27/2013","4/27/2017","Rob Williams","Central","Corporate","Office Supplies","Supplies","20.568","1.5426","3","0.075","0.2"
"US-2016-131114","4/27/2013","4/27/2017","Rob Williams","Central","Corporate","Technology","Accessories","19.04","-1.428","4","-0.075","0.2"
"US-2016-131149","4/25/1961","4/25/1965","Logan Haushalter","West","Consumer","Office Supplies","Art","154.24","17.352","4","0.112","0.2"
"US-2016-131149","4/25/1961","4/25/1965","Logan Haushalter","West","Consumer","Office Supplies","Storage","338.04","-33.804","3","-0.1","0.2"
"US-2016-131611","4/26/1979","4/26/1983","Emily Phan","Central","Consumer","Furniture","Bookcases","956.6648","-225.0976","7","-0.235","0.32"
"US-2016-131611","4/26/1979","4/26/1983","Emily Phan","Central","Consumer","Furniture","Tables","863.128","-160.2952","8","-0.186","0.3"
"US-2016-131611","4/26/1979","4/26/1983","Emily Phan","Central","Consumer","Office Supplies","Binders","16.152","-26.3778","6","-1.633","0.8"
"US-2016-131611","4/26/1979","4/26/1983","Emily Phan","Central","Consumer","Technology","Accessories","171.96","45.1395","5","0.262","0.2"
"US-2016-131674","4/27/2003","4/27/2005","Nick Crebassa","Central","Corporate","Technology","Accessories","58.416","16.7946","2","0.287","0.2"
"US-2016-131891","4/25/1980","4/25/1982","Pierre Wener","West","Consumer","Office Supplies","Binders","2.214","-1.476","3","-0.667","0.7"
"US-2016-131912","4/26/1972","4/26/1975","Logan Haushalter","West","Consumer","Office Supplies","Binders","11.744","3.8168","1","0.325","0.2"
"US-2016-132423","4/24/1975","4/24/1979","Muhammed Yedwab","Central","Corporate","Office Supplies","Art","33.488","5.8604","7","0.175","0.2"
"US-2016-132423","4/24/1975","4/24/1979","Muhammed Yedwab","Central","Corporate","Office Supplies","Fasteners","8.04","2.9145","5","0.363","0.2"
"US-2016-132577","4/26/1996","4/27/2001","Jeremy Ellison","East","Consumer","Office Supplies","Art","23.616","2.6568","9","0.113","0.2"
"US-2016-132577","4/26/1996","4/27/2001","Jeremy Ellison","East","Consumer","Office Supplies","Binders","10.704","-16.3668","12","-1.529","0.8"
"US-2016-132577","4/26/1996","4/27/2001","Jeremy Ellison","East","Consumer","Office Supplies","Labels","2.088","0.6786","1","0.325","0.2"
"US-2016-132577","4/26/1996","4/27/2001","Jeremy Ellison","East","Consumer","Technology","Accessories","24.032","-0.6008","2","-0.025","0.2"
"US-2016-132857","4/27/2015","4/27/2021","Cynthia Arntzen","South","Consumer","Office Supplies","Art","6.672","1.668","3","0.25","0.2"
"US-2016-133508","4/24/1977","4/24/1981","Sean Wendt","Central","Home Office","Office Supplies","Fasteners","29.05","9.0055","5","0.31","0"
